.header.seq,.header.stamp.secs,.header.stamp.nsecs,.transform.translation.x,.transform.translation.y,.transform.translation.z
149619,1682211431,672541962,-0.468635614,6.087562952,0.257619305
149620,1682211431,683041369,-0.467201854,6.087790433,0.256226797
149621,1682211431,692473145,-0.466617561,6.087603257,0.257336675
149622,1682211431,702555224,-0.465154401,6.087893509,0.256524776
149623,1682211431,712312056,-0.464248868,6.087763925,0.257435514
149624,1682211431,723471203,-0.463023344,6.087758453,0.257122665
149625,1682211431,732775752,-0.46195317,6.087686791,0.257202525
149626,1682211431,742462693,-0.461367674,6.087587304,0.257306587
149627,1682211431,752792243,-0.460546158,6.087428672,0.257120321
149628,1682211431,763583244,-0.45919681,6.087768807,0.256631413
149629,1682211431,775110256,-0.458382101,6.087609452,0.257125411
149630,1682211431,783646407,-0.457345135,6.087809733,0.256620311
149631,1682211431,792457830,-0.456297048,6.087959129,0.256750181
149632,1682211431,802678745,-0.455178767,6.088049963,0.256465759
149633,1682211431,813020151,-0.454468048,6.087838307,0.257148564
149634,1682211431,822511207,-0.453367024,6.087797278,0.257006883
149635,1682211431,833138743,-0.452164795,6.087730841,0.257539168
149636,1682211431,843392695,-0.450827294,6.088077607,0.257239216
149637,1682211431,853032515,-0.44986372,6.088069462,0.257534471
149638,1682211431,862631239,-0.448820453,6.08789499,0.257821456
149639,1682211431,872682314,-0.447715741,6.087456685,0.256975973
149640,1682211431,882403362,-0.446525962,6.087554094,0.257303022
149641,1682211431,892435175,-0.445364496,6.087582509,0.257760955
149642,1682211431,903063680,-0.444218964,6.087676099,0.257644468
149643,1682211431,912767287,-0.443026961,6.087732312,0.257415784
149644,1682211431,922965932,-0.442135322,6.087635172,0.257131516
149645,1682211431,934928394,-0.441265118,6.087368887,0.257301367
149646,1682211431,943400163,-0.439909404,6.087613892,0.257403111
149647,1682211431,952387425,-0.438756291,6.087702288,0.257424776
149648,1682211431,962650014,-0.437511425,6.087826155,0.257274633
149649,1682211431,972457433,-0.436273688,6.087963149,0.257020233
149650,1682211431,983650392,-0.43557251,6.087711335,0.257122918
149651,1682211431,992454225,-0.434501275,6.087619404,0.257093439
149652,1682211432,4833588,-0.43349327,6.087587591,0.257834121
149653,1682211432,12672859,-0.432453878,6.087472624,0.257758899
149654,1682211432,22296287,-0.430511998,6.087843685,0.256644617
149655,1682211432,32438786,-0.42991233,6.087659813,0.257382461
149656,1682211432,42281556,-0.428875407,6.087423726,0.257158162
149657,1682211432,53054175,-0.427714165,6.087553865,0.257380906
149658,1682211432,64594227,-0.426556538,6.087711262,0.257651781
149659,1682211432,72248172,-0.425505555,6.087748491,0.2580079
149660,1682211432,82395240,-0.424218652,6.087757442,0.257447022
149661,1682211432,92608085,-0.422954242,6.088041842,0.257064708
149662,1682211432,102284064,-0.422411889,6.087573643,0.257466785
149663,1682211432,112180810,-0.420964449,6.087621027,0.257581829
149664,1682211432,122291794,-0.419835619,6.087773011,0.257734136
149665,1682211432,133379539,-0.418774719,6.087825965,0.257700796
149666,1682211432,142281482,-0.417780971,6.087761687,0.258023093
149667,1682211432,152378109,-0.416539902,6.0877106,0.257318363
149668,1682211432,162649802,-0.415573927,6.087710964,0.257485146
149669,1682211432,172799221,-0.41463394,6.08762804,0.25783493
149670,1682211432,182467921,-0.413325912,6.08761734,0.258136361
149671,1682211432,192367505,-0.412003153,6.08759044,0.257806898
149672,1682211432,202682444,-0.410854125,6.087717986,0.257684275
149673,1682211432,212961525,-0.409991269,6.08767264,0.25769836
149674,1682211432,222639048,-0.408402734,6.087872202,0.256971999
149675,1682211432,232511891,-0.407352859,6.087892279,0.257714326
149676,1682211432,245969726,-0.406249462,6.08798195,0.257564019
149677,1682211432,252379962,-0.405089077,6.087845352,0.257847214
149678,1682211432,262150418,-0.403916998,6.087765185,0.257855169
149679,1682211432,272902045,-0.402869759,6.087809148,0.257576179
149680,1682211432,281946186,-0.401550597,6.087419925,0.258441361
149681,1682211432,292460644,-0.400397959,6.08776191,0.257811475
149682,1682211432,302463254,-0.399304478,6.087719545,0.258219762
149683,1682211432,312224065,-0.397997021,6.088035643,0.257779037
149684,1682211432,322296687,-0.396973902,6.087902374,0.257592379
149685,1682211432,332582480,-0.395277654,6.083767993,0.258934756
149686,1682211432,342179325,-0.394436738,6.087861191,0.257803041
149687,1682211432,352461670,-0.392981276,6.088112546,0.257201015
149688,1682211432,364419607,-0.391670465,6.087897437,0.257302815
149689,1682211432,372403825,-0.391271614,6.087766751,0.258001563
149690,1682211432,382239771,-0.389833143,6.087907313,0.257681357
149691,1682211432,392319584,-0.38838395,6.08788014,0.257717462
149692,1682211432,402281882,-0.387042295,6.088139412,0.257447799
149693,1682211432,412451511,-0.386484027,6.08787629,0.258155533
149694,1682211432,422433806,-0.385088016,6.087762166,0.258086339
149695,1682211432,432715641,-0.384275872,6.087850717,0.258239832
149696,1682211432,442878763,-0.382873018,6.087918246,0.258407429
149697,1682211432,452325768,-0.381609827,6.087763471,0.257906537
149698,1682211432,463509212,-0.380590654,6.087828528,0.258322859
149699,1682211432,472463829,-0.3794391,6.087826139,0.258311127
149700,1682211432,482336740,-0.378311642,6.087876566,0.257744709
149701,1682211432,492501197,-0.377050536,6.087783412,0.258133515
149702,1682211432,502658150,-0.375833103,6.087881948,0.258062208
149703,1682211432,512455933,-0.374873851,6.087885689,0.258245124
149704,1682211432,522669759,-0.373465605,6.088013004,0.258061623
149705,1682211432,534300536,-0.371882853,6.088269528,0.257183754
149706,1682211432,542724137,-0.371040679,6.088291605,0.258131785
149707,1682211432,552592622,-0.370048705,6.088077792,0.258612431
149708,1682211432,562901097,-0.368696781,6.088021614,0.258186175
149709,1682211432,572399493,-0.36755734,6.088091291,0.257837215
149710,1682211432,582644316,-0.366764823,6.087834435,0.258177627
149711,1682211432,593110028,-0.364925042,6.088049648,0.257192678
149712,1682211432,603678904,-0.364153984,6.087813467,0.258141842
149713,1682211432,612663449,-0.362882998,6.088056457,0.258120835
149714,1682211432,622731960,-0.361765227,6.087865733,0.258440993
149715,1682211432,632389868,-0.360903998,6.087858805,0.257361123
149716,1682211432,643914144,-0.360373574,6.08815385,0.257836698
149717,1682211432,652376639,-0.358842122,6.08832777,0.25783787
149718,1682211432,662396236,-0.35694523,6.088179637,0.257239945
149719,1682211432,674930431,-0.356103563,6.087839681,0.258705277
149720,1682211432,682364938,-0.355061564,6.08798358,0.257900217
149721,1682211432,693514241,-0.353640767,6.088190544,0.257724548
149722,1682211432,702364036,-0.352295672,6.088477353,0.257535459
149723,1682211432,712382064,-0.351704523,6.088208076,0.257723936
149724,1682211432,723520423,-0.350379616,6.088034409,0.258439371
149725,1682211432,734563913,-0.349064833,6.088197649,0.258076669
149726,1682211432,742209201,-0.348331336,6.087969119,0.258476286
149727,1682211432,752315172,-0.346903471,6.087891704,0.258726859
149728,1682211432,762657928,-0.345188749,6.088328797,0.257727415
149729,1682211432,772406391,-0.345197556,6.088267543,0.258050511
149730,1682211432,784845500,-0.342839369,6.088375188,0.258300589
149731,1682211432,792862110,-0.342248783,6.088179978,0.258032719
149732,1682211432,803202972,-0.341400789,6.088051403,0.258540315
149733,1682211432,813267896,-0.340131169,6.088103227,0.258758489
149734,1682211432,822489610,-0.338184274,6.088404584,0.257708755
149735,1682211432,832546450,-0.337359785,6.088261056,0.258262392
149736,1682211432,843697230,-0.33598083,6.088312474,0.258262823
149737,1682211432,853010540,-0.335196012,6.088373609,0.258598178
149738,1682211432,862373819,-0.333316985,6.088676287,0.25817761
149739,1682211432,872327974,-0.33257461,6.088436265,0.258772971
149740,1682211432,882409755,-0.332309738,6.088506648,0.257843253
149741,1682211432,892369202,-0.330050337,6.088472932,0.258325213
149742,1682211432,904669939,-0.329126096,6.08828315,0.25833909
149743,1682211432,912426509,-0.32772679,6.088277485,0.258290749
149744,1682211432,923327433,-0.326415983,6.088253506,0.258457058
149745,1682211432,932409572,-0.325203222,6.088513332,0.258213032
149746,1682211432,942489829,-0.324827854,6.088299401,0.258445713
149747,1682211432,952656352,-0.324098211,6.088318051,0.258494909
149748,1682211432,962186345,-0.322495471,6.088694538,0.258272816
149749,1682211432,972568449,-0.320980579,6.088271291,0.258986966
149750,1682211432,982997871,-0.319660429,6.088304888,0.258107222
149751,1682211432,992742901,-0.318151455,6.089019137,0.257798593
149752,1682211433,2453016,-0.317539371,6.088594621,0.258169142
149753,1682211433,12910807,-0.316270186,6.08859188,0.25858198
149754,1682211433,22441867,-0.31485163,6.088734562,0.258462905
149755,1682211433,33340150,-0.313641358,6.088717215,0.258352185
149756,1682211433,43469395,-0.313087941,6.088339859,0.258767245
149757,1682211433,52461764,-0.311533401,6.088473391,0.257772341
149758,1682211433,62328558,-0.310212065,6.088615981,0.257962553
149759,1682211433,72677140,-0.309300156,6.088649218,0.258527562
149760,1682211433,82298973,-0.30802341,6.088478339,0.259075405
149761,1682211433,95016010,-0.306402235,6.088634102,0.257799134
149762,1682211433,102295577,-0.305434268,6.08846811,0.258820537
149763,1682211433,113251257,-0.304281882,6.0883775,0.258776917
149764,1682211433,123724562,-0.302902171,6.088427169,0.258689463
149765,1682211433,138615078,-0.301963055,6.088673809,0.258788415
149766,1682211433,142578612,-0.301448579,6.088461286,0.258479161
149767,1682211433,152858862,-0.299481976,6.088738808,0.257968372
149768,1682211433,162475579,-0.298181414,6.089045617,0.258399508
149769,1682211433,172580730,-0.297659424,6.088655053,0.258812522
149770,1682211433,183289900,-0.296434294,6.08865022,0.25894496
149771,1682211433,193163910,-0.294932747,6.088661848,0.258439426
149772,1682211433,203415646,-0.293952912,6.088434794,0.258951309
149773,1682211433,212325154,-0.292687321,6.088339776,0.258359209
149774,1682211433,222200846,-0.291260413,6.088744341,0.258579126
149775,1682211433,232422370,-0.290486091,6.088507457,0.258695979
149776,1682211433,243459872,-0.288835132,6.088493672,0.258946469
149777,1682211433,252929904,-0.287722041,6.088598842,0.258779044
149778,1682211433,262230937,-0.286564525,6.088718758,0.258739022
149779,1682211433,273939572,-0.285227434,6.088636162,0.258455363
149780,1682211433,282622885,-0.284107645,6.088649132,0.258696222
149781,1682211433,292117152,-0.283083024,6.088759257,0.258731083
149782,1682211433,302345748,-0.281699404,6.08880785,0.258700445
149783,1682211433,312722335,-0.280332154,6.088732415,0.258880615
149784,1682211433,322610099,-0.279341168,6.088968606,0.258923567
149785,1682211433,332668551,-0.278259483,6.088990783,0.258848813
149786,1682211433,342431846,-0.27687379,6.088789314,0.258420209
149787,1682211433,352409275,-0.275659255,6.088640695,0.258743268
149788,1682211433,362397738,-0.274497106,6.088663143,0.2588095
149789,1682211433,372343902,-0.273067318,6.088696116,0.258382999
149790,1682211433,382321636,-0.271791721,6.088754213,0.258582646
149791,1682211433,392386235,-0.271262793,6.088591852,0.25924667
149792,1682211433,402678843,-0.269867535,6.088779384,0.25892614
149793,1682211433,413079373,-0.26827583,6.088769571,0.258500979
149794,1682211433,422717519,-0.267648461,6.088511276,0.259138436
149795,1682211433,432408787,-0.266252112,6.088696928,0.258829312
149796,1682211433,442744224,-0.264978593,6.088824115,0.259118852
149797,1682211433,453431126,-0.263938118,6.088759401,0.259292452
149798,1682211433,463186531,-0.262424154,6.088817608,0.258949686
149799,1682211433,472483934,-0.260818257,6.08884529,0.258326423
149800,1682211433,483937482,-0.260370723,6.088707219,0.259373972
149801,1682211433,492589100,-0.259050907,6.088723776,0.258893583
149802,1682211433,502641156,-0.258416698,6.088575731,0.258902365
149803,1682211433,512633391,-0.256960626,6.088636022,0.2593927
149804,1682211433,522581518,-0.255335093,6.088553843,0.259246057
149805,1682211433,532549622,-0.253953784,6.088738206,0.258916553
149806,1682211433,542638702,-0.252860963,6.088698068,0.25932299
149807,1682211433,552361254,-0.251814525,6.088728745,0.258931555
149808,1682211433,562431241,-0.25036779,6.089006574,0.259188448
149809,1682211433,573051471,-0.249054018,6.088881056,0.258615235
149810,1682211433,582777512,-0.248164088,6.088716089,0.259320916
149811,1682211433,592686633,-0.246602612,6.088766447,0.25866208
149812,1682211433,603209024,-0.245582034,6.088651379,0.259029479
149813,1682211433,612818234,-0.244285721,6.088786596,0.259493842
149814,1682211433,622689766,-0.242955781,6.088872478,0.258602009
149815,1682211433,632386631,-0.241867592,6.089015001,0.259024196
149816,1682211433,642561318,-0.240558151,6.088933143,0.258961083
149817,1682211433,652101384,-0.239469072,6.088698826,0.259182471
149818,1682211433,662718790,-0.238212187,6.08886719,0.258902249
149819,1682211433,672722002,-0.23676392,6.088933912,0.259303515
149820,1682211433,682493087,-0.235593374,6.088885345,0.259457233
149821,1682211433,692859168,-0.234372193,6.08906211,0.25926362
149822,1682211433,702427868,-0.233848342,6.088956773,0.259434865
149823,1682211433,712321789,-0.232335819,6.088826918,0.259551576
149824,1682211433,722581466,-0.230961786,6.088742599,0.259343328
149825,1682211433,732878048,-0.229754431,6.088709692,0.259462013
149826,1682211433,742100225,-0.228375254,6.088872701,0.259328547
149827,1682211433,753928892,-0.227166232,6.088693287,0.259300998
149828,1682211433,762458078,-0.225907497,6.088939845,0.259300956
149829,1682211433,772670468,-0.224450972,6.089014161,0.259181673
149830,1682211433,782090651,-0.223412292,6.088807463,0.259199138
149831,1682211433,792640947,-0.222212282,6.088907104,0.259173202
149832,1682211433,802526466,-0.22118781,6.088903128,0.259267474
149833,1682211433,812421572,-0.219901289,6.088946815,0.258964745
149834,1682211433,822444359,-0.218574541,6.089004598,0.25934575
149835,1682211433,833544583,-0.217231826,6.088836212,0.259594419
149836,1682211433,843127025,-0.21593339,6.088942977,0.259385357
149837,1682211433,852371981,-0.214837946,6.088824809,0.259999585
149838,1682211433,863173891,-0.213400944,6.089029382,0.259109554
149839,1682211433,873343420,-0.212416826,6.088916128,0.259760523
149840,1682211433,882419397,-0.211156628,6.08890017,0.259591532
149841,1682211433,892320616,-0.20977959,6.088936719,0.259412852
149842,1682211433,902454976,-0.208845618,6.08870028,0.259726466
149843,1682211433,912314680,-0.207538455,6.088662162,0.260216473
149844,1682211433,922737511,-0.20595991,6.089033004,0.259739754
149845,1682211433,933151295,-0.204895923,6.088800788,0.259808927
149846,1682211433,942319805,-0.203786497,6.088610051,0.259560867
149847,1682211433,952017139,-0.202500389,6.088697875,0.260052471
149848,1682211433,962177982,-0.201039536,6.088981341,0.259453128
149849,1682211433,972086950,-0.200396289,6.088804884,0.259568871
149850,1682211433,982262262,-0.198697532,6.088982529,0.259564684
149851,1682211433,992818724,-0.197283666,6.089067711,0.259445884
149852,1682211434,3819439,-0.196368156,6.088919905,0.259698998
149853,1682211434,12229848,-0.194826876,6.08917742,0.259792448
149854,1682211434,22276883,-0.193913594,6.089008864,0.25960841
149855,1682211434,32215918,-0.192788944,6.088784312,0.259699294
149856,1682211434,42114861,-0.191163914,6.08887518,0.259737651
149857,1682211434,52682913,-0.189812429,6.088838932,0.258957288
149858,1682211434,63425459,-0.188809209,6.088899829,0.260002656
149859,1682211434,72775248,-0.187280568,6.089105886,0.259974383
149860,1682211434,82172015,-0.186128271,6.089136548,0.259771144
149861,1682211434,93528441,-0.184903274,6.088903799,0.260049923
149862,1682211434,102219800,-0.183435706,6.089078358,0.259718235
149863,1682211434,113094666,-0.182132049,6.089010765,0.259596776
149864,1682211434,122254686,-0.181030191,6.08912331,0.259904971
149865,1682211434,132674758,-0.179784134,6.088981905,0.259871353
149866,1682211434,142441892,-0.178432208,6.089107492,0.26021529
149867,1682211434,152672182,-0.164426559,6.088914379,0.297581606
149868,1682211434,162575398,-0.175708553,6.085110111,0.260917645
149869,1682211434,176654853,-0.174719205,6.084905834,0.261100322
149870,1682211434,182766991,-0.173669972,6.084769426,0.260911589
149871,1682211434,193394890,-0.172180712,6.08498772,0.260985841
149872,1682211434,202807343,-0.171215116,6.084781373,0.261550713
149873,1682211434,212454230,-0.168290045,6.081889233,0.243594945
149874,1682211434,222467716,-0.168420989,6.085056668,0.260952172
149875,1682211434,232436039,-0.167585025,6.084864287,0.261504148
149876,1682211434,242993026,-0.166292559,6.084919739,0.261510854
149877,1682211434,252463240,-0.164827313,6.084952325,0.261408901
149878,1682211434,262786036,-0.16350954,6.084924787,0.260600334
149879,1682211434,272676572,-0.162590143,6.084745801,0.261444564
149880,1682211434,282867845,-0.161069807,6.08501959,0.261133012
149881,1682211434,293142646,-0.160036812,6.084846666,0.261468057
149882,1682211434,302390921,-0.158967424,6.084845298,0.261640749
149883,1682211434,312378338,-0.157681595,6.084909375,0.261624448
149884,1682211434,322373822,-0.156414877,6.084873178,0.261236587
149885,1682211434,332712806,-0.155259355,6.089082977,0.260254406
149886,1682211434,343350529,-0.153938966,6.089185521,0.260706693
149887,1682211434,352616135,-0.152999313,6.089191737,0.260445979
149888,1682211434,364516602,-0.151868537,6.089218857,0.260580907
149889,1682211434,373186632,-0.150670896,6.089170271,0.260554242
149890,1682211434,382442917,-0.149276069,6.089174995,0.260297094
149891,1682211434,393029038,-0.148049227,6.089177885,0.260749834
149892,1682211434,403519924,-0.146635288,6.089158439,0.260564783
149893,1682211434,413443075,-0.145296075,6.089141632,0.259988739
149894,1682211434,422402730,-0.143863614,6.089253672,0.26032517
149895,1682211434,432934329,-0.142570059,6.089249107,0.260040639
149896,1682211434,443303382,-0.141406235,6.089319933,0.260245592
149897,1682211434,452862350,-0.140198353,6.089146403,0.260375792
149898,1682211434,462543869,-0.138687569,6.089301136,0.260046399
149899,1682211434,472500647,-0.13777204,6.089222159,0.260188795
149900,1682211434,482472465,-0.136615143,6.089249169,0.260382693
149901,1682211434,494853422,-0.135173392,6.089379792,0.260393152
149902,1682211434,502901365,-0.13404601,6.089183354,0.260362375
149903,1682211434,512666226,-0.132631425,6.089218409,0.260201147
149904,1682211434,522541773,-0.131666347,6.089042617,0.260861293
149905,1682211434,532315596,-0.130645746,6.089087234,0.260286033
149906,1682211434,542317356,-0.129860306,6.088814958,0.260689484
149907,1682211434,552358651,-0.12851966,6.088927451,0.260629056
149908,1682211434,563999461,-0.127289796,6.088834475,0.260487899
149909,1682211434,573226510,-0.125741585,6.088847334,0.260750325
149910,1682211434,583785687,-0.124370121,6.088725074,0.260508916
149911,1682211434,592936278,-0.123530401,6.08859854,0.260907106
149912,1682211434,602302528,-0.122097926,6.088810431,0.260246139
149913,1682211434,612415462,-0.120942317,6.088797133,0.260706796
149914,1682211434,623020331,-0.119756956,6.088771981,0.260590661
149915,1682211434,634451043,-0.118192576,6.089137181,0.260360004
149916,1682211434,642539138,-0.117048154,6.088845082,0.260574446
149917,1682211434,653010415,-0.115854206,6.088778433,0.260330737
149918,1682211434,662426339,-0.114563486,6.088850686,0.260491853
149919,1682211434,672427169,-0.113254286,6.088674892,0.260887846
149920,1682211434,683362216,-0.111740568,6.088802039,0.260029616
149921,1682211434,694427411,-0.110876349,6.088694838,0.260717049
149922,1682211434,703361506,-0.109452049,6.088844323,0.260368749
149923,1682211434,712434311,-0.108629019,6.088639267,0.260771312
149924,1682211434,723306852,-0.107195645,6.088701364,0.261106037
149925,1682211434,732805789,-0.105868224,6.088601845,0.260926892
149926,1682211434,742598072,-0.10446695,6.088671194,0.259967849
149927,1682211434,754619399,-0.103633632,6.088524563,0.260886178
149928,1682211434,762872403,-0.102085879,6.08870151,0.260326162
149929,1682211434,773168520,-0.100974643,6.088719824,0.260678461
149930,1682211434,782274549,-0.099839266,6.088643672,0.261037219
149931,1682211434,792588210,-0.098208187,6.088815718,0.260204678
149932,1682211434,802704172,-0.09719931,6.088830193,0.260135844
149933,1682211434,812418883,-0.096477949,6.088566682,0.260666541
149934,1682211434,823590048,-0.094999138,6.088664368,0.260776446
149935,1682211434,832556778,-0.093953741,6.08852781,0.260682235
149936,1682211434,842094325,-0.092659547,6.088683406,0.260612985
149937,1682211434,852642659,-0.091181865,6.08856563,0.260440134
149938,1682211434,862793728,-0.090070744,6.088442263,0.260539216
149939,1682211434,873114614,-0.088652872,6.088553407,0.260747394
149940,1682211434,882550132,-0.087309533,6.088349914,0.260821629
149941,1682211434,892336881,-0.086306501,6.0882624,0.260828494
149942,1682211434,902579441,-0.085025713,6.088277217,0.260903113
149943,1682211434,912467766,-0.083601458,6.088418537,0.260673954
149944,1682211434,922698561,-0.082448457,6.088578364,0.260644529
149945,1682211434,932710986,-0.081025787,6.088586607,0.260640498
149946,1682211434,942079291,-0.079823072,6.088518549,0.261025638
149947,1682211434,952162314,-0.078570957,6.088439287,0.260863857
149948,1682211434,962445765,-0.077303088,6.088481715,0.260888223
149949,1682211434,973778452,-0.076041589,6.088626965,0.260379607
149950,1682211434,981967624,-0.075020508,6.088456444,0.260681207
149951,1682211434,992224334,-0.073814053,6.088275181,0.260951635
149952,1682211435,2069647,-0.072438999,6.088253344,0.260948054
149953,1682211435,14861503,-0.071564305,6.083841302,0.261727563
149954,1682211435,22478664,-0.070119566,6.083947111,0.262234776
149955,1682211435,32011867,-0.068747023,6.083978803,0.262143397
149956,1682211435,42162883,-0.067456706,6.083905778,0.262008769
149957,1682211435,55101866,-0.066129095,6.083998729,0.262044529
149958,1682211435,61804450,-0.065046439,6.088136757,0.260946511
149959,1682211435,72607849,-0.06380579,6.088244035,0.260960556
149960,1682211435,82082088,-0.062531778,6.088204602,0.261280596
149961,1682211435,92093776,-0.061187916,6.088342422,0.261234841
149962,1682211435,102322776,-0.060188608,6.088205583,0.261014118
149963,1682211435,112965233,-0.058862817,6.088083685,0.261015573
149964,1682211435,122109960,-0.057672871,6.084078659,0.262072255
149965,1682211435,133621505,-0.056258028,6.084137547,0.261919262
149966,1682211435,142730161,-0.054941828,6.083969068,0.262140728
149967,1682211435,152532627,-0.053600971,6.084063716,0.261993116
149968,1682211435,162552190,-0.052546986,6.083914968,0.262195202
149969,1682211435,172399107,-0.051457562,6.083680219,0.262193832
149970,1682211435,184481406,-0.050170151,6.083770587,0.262343767
149971,1682211435,192669314,-0.048638363,6.083894938,0.261857834
149972,1682211435,203729482,-0.047559086,6.083738751,0.262204667
149973,1682211435,213233842,-0.046334227,6.083812499,0.262379771
149974,1682211435,222495121,-0.044868638,6.083762729,0.26234678
149975,1682211435,232620125,-0.043569037,6.083867041,0.262418877
149976,1682211435,242799574,-0.042384624,6.083987958,0.262316883
149977,1682211435,253396786,-0.040960459,6.08389226,0.261554914
149978,1682211435,263813105,-0.039669117,6.083798682,0.261450318
149979,1682211435,272399460,-0.038894055,6.083658726,0.262553908
149980,1682211435,282402186,-0.037576529,6.083698203,0.262455519
149981,1682211435,295027281,-0.036089295,6.08375621,0.262156307
149982,1682211435,302406409,-0.034946509,6.083373367,0.262690745
149983,1682211435,313533375,-0.033590714,6.087639902,0.261351007
149984,1682211435,322265811,-0.03245029,6.087543394,0.261179555
149985,1682211435,332134210,-0.031545613,6.087575095,0.261669313
149986,1682211435,342547304,-0.030296651,6.087631266,0.261350372
149987,1682211435,352807490,-0.028853191,6.087802617,0.261065547
149988,1682211435,362590286,-0.027698441,6.087496303,0.261486773
149989,1682211435,372295252,-0.02634826,6.087597817,0.261169598
149990,1682211435,383356062,-0.024929475,6.087417232,0.261127398
149991,1682211435,392156115,-0.023736459,6.087416994,0.26143247
149992,1682211435,402851617,-0.02270562,6.087268998,0.261380824
149993,1682211435,413200976,-0.021463405,6.087063923,0.261664327
149994,1682211435,422007651,-0.020102669,6.087079497,0.261554521
149995,1682211435,432052090,-0.018572963,6.087308556,0.261010394
149996,1682211435,442092798,-0.017828177,6.086920274,0.261645284
149997,1682211435,452179255,-0.01675632,6.086835779,0.261793367
149998,1682211435,462043179,-0.015555677,6.086838155,0.261660309
149999,1682211435,473370560,-0.014343659,6.086845943,0.261581037
150000,1682211435,482494276,-0.012730665,6.087058718,0.261112943
150001,1682211435,495811540,-0.01142574,6.087009135,0.261255804
150002,1682211435,503879722,-0.010320657,6.086885823,0.261406642
150003,1682211435,512325941,-0.00852197,6.086952391,0.26157208
150004,1682211435,521962900,-0.007512317,6.086640542,0.261543945
150005,1682211435,532212474,-0.00612789,6.08656605,0.261403618
150006,1682211435,542188251,-0.004774613,6.086446035,0.260808089
150007,1682211435,552092998,-0.003555958,6.086546619,0.261191998
150008,1682211435,561995324,-0.002022338,6.086606209,0.261727738
150009,1682211435,572117774,-0.00072951,6.086524844,0.261698343
150010,1682211435,586689900,0.000596893,6.086473043,0.261251387
150011,1682211435,594722369,0.002002678,6.086347897,0.260903657
150012,1682211435,602488504,0.003174765,6.086268691,0.261081741
150013,1682211435,612519614,0.004636436,6.086418838,0.26158643
150014,1682211435,623079494,0.005798367,6.086261169,0.261659905
150015,1682211435,632106721,0.006976585,6.086205833,0.261628599
150016,1682211435,643525918,0.008116631,6.086181334,0.261619184
150017,1682211435,652877687,0.009271229,6.086149169,0.261614882
150018,1682211435,662426645,0.010676119,6.086081241,0.261532726
150019,1682211435,672219269,0.012059567,6.085952612,0.261533808
150020,1682211435,682450794,0.013236426,6.08588522,0.261703469
150021,1682211435,692208103,0.014611535,6.085932852,0.261938692
150022,1682211435,702267153,0.015788437,6.08597211,0.261719298
150023,1682211435,712556783,0.017119789,6.085860481,0.26180829
150024,1682211435,722854544,0.018495072,6.085888003,0.261594536
150025,1682211435,732540776,0.019769569,6.086196845,0.261703592
150026,1682211435,742212284,0.021074401,6.085834068,0.261932292
150027,1682211435,752233864,0.022367179,6.08540544,0.261874144
150028,1682211435,762481350,0.02382875,6.085621298,0.261805556
150029,1682211435,772262309,0.025156387,6.085661616,0.261765763
150030,1682211435,783070173,0.026354785,6.085713102,0.261854523
150031,1682211435,792921347,0.027550129,6.08566756,0.262142754
150032,1682211435,802427172,0.028806831,6.085555513,0.261933707
150033,1682211435,812433892,0.030271437,6.085301155,0.261277318
150034,1682211435,822956860,0.031649092,6.085230477,0.261330327
150035,1682211435,832616214,0.032860387,6.085417883,0.262084687
150036,1682211435,842457468,0.034168986,6.085435488,0.262056508
150037,1682211435,853221207,0.035324075,6.085426612,0.262008414
150038,1682211435,862353752,0.036911811,6.08499608,0.261211496
150039,1682211435,873224942,0.038144319,6.085150305,0.261935553
150040,1682211435,882931505,0.039348036,6.085087374,0.262125222
150041,1682211435,892640601,0.04065025,6.085040909,0.262060021
150042,1682211435,903345911,0.041823856,6.085010479,0.261895327
150043,1682211435,912190421,0.043151321,6.084949268,0.261795588
150044,1682211435,923079029,0.044243775,6.084998672,0.261972968
150045,1682211435,932396600,0.045539831,6.084994079,0.261960105
150046,1682211435,942461962,0.046798593,6.084912812,0.262119754
150047,1682211435,952556897,0.047967831,6.084772752,0.262341829
150048,1682211435,962620706,0.049510118,6.084665611,0.262006433
150049,1682211435,972397099,0.050880367,6.084679551,0.26221896
150050,1682211435,983388813,0.052163896,6.084605387,0.262112016
150051,1682211435,992216477,0.053439654,6.08461937,0.262151541
150052,1682211436,6470086,0.054627862,6.084520933,0.262328695
150053,1682211436,12232045,0.055991003,6.08439792,0.262237049
150054,1682211436,23156285,0.057221303,6.084342645,0.262119134
150055,1682211436,33706577,0.058584473,6.084402745,0.262257059
150056,1682211436,44199059,0.05988367,6.084383549,0.262232495
150057,1682211436,52361708,0.061209342,6.084413172,0.26224251
150058,1682211436,62287064,0.062510634,6.084422168,0.262266159
150059,1682211436,72214308,0.06374352,6.084532346,0.26246367
150060,1682211436,82628276,0.065076641,6.084432394,0.262018979
150061,1682211436,92822024,0.066472158,6.084418357,0.262032761
150062,1682211436,102011380,0.067689287,6.084428426,0.262361354
150063,1682211436,112108529,0.06891593,6.084372621,0.262531356
150064,1682211436,121984959,0.070031805,6.084475419,0.262525485
150065,1682211436,132028696,0.071287311,6.084270036,0.262306693
150066,1682211436,142382714,0.072723941,6.084263218,0.261988498
150067,1682211436,152378844,0.073905939,6.084285221,0.262398345
150068,1682211436,162751244,0.075198572,6.084113796,0.262545069
150069,1682211436,174263275,0.07637179,6.083922921,0.262459442
